pos_weight,leaf,max_features,seed,n_estimators,threshold_strategy,threshold,fs_accuracy,test_accuracy,test_balanced_accuracy,confusion_matrix
0.55,8,sqrt,20,400,default,0.5,0.6296774193548387,0.8620347394540943,0.8718125960061444,"[[808, 277], [1, 929]]"
0.55,8,sqrt,57,400,default,0.5,0.6314516129032258,0.8620347394540943,0.8718125960061444,"[[808, 277], [1, 929]]"
0.55,8,sqrt,3,400,default,0.5,0.6280645161290322,0.8620347394540943,0.8716589861751152,"[[810, 275], [3, 927]]"
0.55,8,sqrt,16,400,default,0.5,0.6258064516129033,0.8620347394540943,0.8716589861751152,"[[810, 275], [3, 927]]"
0.55,10,sqrt,23,400,default,0.5,0.632258064516129,0.8620347394540943,0.8716589861751152,"[[810, 275], [3, 927]]"
0.55,8,sqrt,5,400,default,0.5,0.6311290322580645,0.8620347394540943,0.8715821812596006,"[[811, 274], [4, 926]]"
0.55,10,sqrt,28,400,default,0.5,0.6291935483870967,0.8620347394540943,0.8715821812596006,"[[811, 274], [4, 926]]"
0.55,10,sqrt,32,400,default,0.5,0.6303225806451613,0.8620347394540943,0.8715821812596006,"[[811, 274], [4, 926]]"
0.55,10,sqrt,63,400,default,0.5,0.6275806451612903,0.8620347394540943,0.8715821812596006,"[[811, 274], [4, 926]]"
0.45,5,sqrt,30,400,default,0.5,0.6333870967741936,0.8620347394540943,0.8715821812596006,"[[811, 274], [4, 926]]"
0.55,10,sqrt,30,400,default,0.5,0.632258064516129,0.8620347394540943,0.8715053763440861,"[[812, 273], [5, 925]]"
0.55,10,sqrt,77,400,default,0.5,0.6264516129032258,0.8620347394540943,0.8714285714285714,"[[813, 272], [6, 924]]"
0.35,5,sqrt,1,400,default,0.5,0.6348387096774194,0.8620347394540943,0.8712749615975423,"[[815, 270], [8, 922]]"
0.45,8,sqrt,16,400,default,0.5,0.625,0.8620347394540943,0.8711981566820277,"[[816, 269], [9, 921]]"
0.35,5,sqrt,4,400,default,0.5,0.6267741935483871,0.8620347394540943,0.8711981566820277,"[[816, 269], [9, 921]]"
0.45,8,sqrt,55,400,default,0.5,0.6238709677419355,0.8620347394540943,0.8711213517665131,"[[817, 268], [10, 920]]"
0.35,5,sqrt,32,400,default,0.5,0.6309677419354839,0.8620347394540943,0.8711213517665131,"[[817, 268], [10, 920]]"
0.35,5,sqrt,8,400,default,0.5,0.6288709677419355,0.8620347394540943,0.8710445468509984,"[[818, 267], [11, 919]]"
0.35,5,sqrt,9,400,default,0.5,0.6296774193548387,0.8620347394540943,0.870583717357911,"[[824, 261], [17, 913]]"
0.35,5,sqrt,65,400,default,0.5,0.6269354838709678,0.8620347394540943,0.8705069124423963,"[[825, 260], [18, 912]]"
0.55,8,sqrt,73,400,default,0.5,0.6280645161290322,0.8615384615384616,0.8714285714285714,"[[806, 279], [0, 930]]"
0.55,10,sqrt,60,400,default,0.5,0.6290322580645161,0.8615384615384616,0.8714285714285714,"[[806, 279], [0, 930]]"
0.55,10,sqrt,56,400,default,0.5,0.6306451612903226,0.8615384615384616,0.8713517665130568,"[[807, 278], [1, 929]]"
0.55,10,sqrt,61,400,default,0.5,0.6269354838709678,0.8615384615384616,0.8713517665130568,"[[807, 278], [1, 929]]"
0.55,8,sqrt,13,400,default,0.5,0.6267741935483871,0.8615384615384616,0.8712749615975421,"[[808, 277], [2, 928]]"
0.55,10,sqrt,21,400,default,0.5,0.6295161290322581,0.8615384615384616,0.8712749615975421,"[[808, 277], [2, 928]]"
0.45,5,sqrt,6,400,default,0.5,0.6309677419354839,0.8615384615384616,0.8712749615975421,"[[808, 277], [2, 928]]"
0.55,10,sqrt,9,400,default,0.5,0.6308064516129033,0.8615384615384616,0.8711981566820277,"[[809, 276], [3, 927]]"
0.55,10,sqrt,40,400,default,0.5,0.6277419354838709,0.8615384615384616,0.8711981566820277,"[[809, 276], [3, 927]]"
0.55,10,sqrt,54,400,default,0.5,0.6295161290322581,0.8615384615384616,0.8711981566820277,"[[809, 276], [3, 927]]"
0.45,5,sqrt,59,400,default,0.5,0.6319354838709678,0.8615384615384616,0.8711981566820277,"[[809, 276], [3, 927]]"
0.35,5,sqrt,2,400,default,0.5,0.6275806451612903,0.8615384615384616,0.8709677419354839,"[[812, 273], [6, 924]]"
0.35,5,sqrt,10,400,default,0.5,0.6329032258064516,0.8615384615384616,0.8708141321044547,"[[814, 271], [8, 922]]"
0.35,5,sqrt,13,400,default,0.5,0.6320967741935484,0.8615384615384616,0.8708141321044547,"[[814, 271], [8, 922]]"
0.35,5,sqrt,66,400,default,0.5,0.6277419354838709,0.8615384615384616,0.870583717357911,"[[817, 268], [11, 919]]"
0.35,5,sqrt,70,400,default,0.5,0.6246774193548387,0.8615384615384616,0.8705069124423963,"[[818, 267], [12, 918]]"
0.35,5,sqrt,72,400,default,0.5,0.6287096774193548,0.8615384615384616,0.8703533026113671,"[[820, 265], [14, 916]]"
0.55,8,sqrt,26,400,default,0.5,0.6280645161290322,0.8610421836228288,0.8709677419354839,"[[805, 280], [0, 930]]"
0.45,5,sqrt,63,400,default,0.5,0.631774193548387,0.8610421836228288,0.8709677419354839,"[[805, 280], [0, 930]]"
0.55,8,sqrt,8,400,default,0.5,0.6287096774193548,0.8610421836228288,0.8708909370199693,"[[806, 279], [1, 929]]"
0.55,8,sqrt,63,400,default,0.5,0.6259677419354839,0.8610421836228288,0.8708909370199693,"[[806, 279], [1, 929]]"
0.45,5,sqrt,33,400,default,0.5,0.6309677419354839,0.8610421836228288,0.8708909370199693,"[[806, 279], [1, 929]]"
0.55,8,sqrt,30,400,default,0.5,0.6301612903225806,0.8610421836228288,0.8708141321044547,"[[807, 278], [2, 928]]"
0.55,8,sqrt,14,400,default,0.5,0.63,0.8610421836228288,0.87073732718894,"[[808, 277], [3, 927]]"
0.55,8,sqrt,54,400,default,0.5,0.6303225806451613,0.8610421836228288,0.87073732718894,"[[808, 277], [3, 927]]"
0.55,10,sqrt,13,400,default,0.5,0.6303225806451613,0.8610421836228288,0.87073732718894,"[[808, 277], [3, 927]]"
0.45,5,sqrt,46,400,default,0.5,0.6341935483870967,0.8610421836228288,0.8706605222734255,"[[809, 276], [4, 926]]"
0.45,5,sqrt,65,400,default,0.5,0.6298387096774194,0.8610421836228288,0.8706605222734255,"[[809, 276], [4, 926]]"
0.35,5,sqrt,37,400,default,0.5,0.6309677419354839,0.8610421836228288,0.8704301075268817,"[[812, 273], [7, 923]]"
0.45,5,sqrt,25,400,default,0.5,0.63,0.8610421836228288,0.8704301075268817,"[[812, 273], [7, 923]]"
0.35,5,sqrt,52,400,default,0.5,0.6291935483870967,0.8610421836228288,0.8702764976958526,"[[814, 271], [9, 921]]"
0.35,5,sqrt,28,400,default,0.5,0.6304838709677419,0.8610421836228288,0.8701996927803379,"[[815, 270], [10, 920]]"
0.35,5,sqrt,67,400,default,0.5,0.6280645161290322,0.8610421836228288,0.8701996927803379,"[[815, 270], [10, 920]]"
0.35,5,sqrt,55,400,default,0.5,0.6288709677419355,0.8610421836228288,0.8701228878648233,"[[816, 269], [11, 919]]"
0.45,10,sqrt,37,400,fs_acc,0.459029691097467,0.6308064516129033,0.860545905707196,0.8705069124423963,"[[804, 281], [0, 930]]"
0.45,10,sqrt,43,400,fs_acc,0.46063387948071094,0.631774193548387,0.860545905707196,0.8705069124423963,"[[804, 281], [0, 930]]"
0.55,10,sqrt,51,400,default,0.5,0.6254838709677419,0.860545905707196,0.8705069124423963,"[[804, 281], [0, 930]]"
0.55,8,sqrt,29,400,default,0.5,0.6319354838709678,0.860545905707196,0.8704301075268817,"[[805, 280], [1, 929]]"
0.45,5,sqrt,58,400,default,0.5,0.6262903225806452,0.860545905707196,0.8704301075268817,"[[805, 280], [1, 929]]"
0.55,8,sqrt,21,400,default,0.5,0.6293548387096775,0.860545905707196,0.8703533026113671,"[[806, 279], [2, 928]]"
0.55,8,sqrt,66,400,default,0.5,0.6345161290322581,0.860545905707196,0.8703533026113671,"[[806, 279], [2, 928]]"
0.55,8,sqrt,75,400,default,0.5,0.6288709677419355,0.860545905707196,0.8703533026113671,"[[806, 279], [2, 928]]"
0.55,10,sqrt,69,400,default,0.5,0.6335483870967742,0.860545905707196,0.8703533026113671,"[[806, 279], [2, 928]]"
0.55,8,sqrt,24,400,default,0.5,0.6288709677419355,0.860545905707196,0.8702764976958526,"[[807, 278], [3, 927]]"
0.55,8,sqrt,38,400,default,0.5,0.6280645161290322,0.860545905707196,0.8702764976958526,"[[807, 278], [3, 927]]"
0.55,8,sqrt,65,400,default,0.5,0.6330645161290323,0.860545905707196,0.8702764976958526,"[[807, 278], [3, 927]]"
0.45,5,sqrt,21,400,default,0.5,0.63,0.860545905707196,0.8701996927803379,"[[808, 277], [4, 926]]"
0.45,5,sqrt,49,400,default,0.5,0.6340322580645161,0.860545905707196,0.8701996927803379,"[[808, 277], [4, 926]]"
0.55,10,sqrt,78,400,default,0.5,0.6254838709677419,0.860545905707196,0.8701228878648233,"[[809, 276], [5, 925]]"
0.55,10,sqrt,18,400,default,0.5,0.627258064516129,0.860545905707196,0.8698924731182796,"[[812, 273], [8, 922]]"
0.35,5,sqrt,59,400,default,0.5,0.6261290322580645,0.860545905707196,0.869815668202765,"[[813, 272], [9, 921]]"
0.35,5,sqrt,53,400,default,0.5,0.6248387096774194,0.860545905707196,0.8696620583717358,"[[815, 270], [11, 919]]"
0.35,5,sqrt,47,400,default,0.5,0.6245161290322581,0.860545905707196,0.8695852534562212,"[[816, 269], [12, 918]]"
0.55,8,sqrt,28,400,default,0.5,0.6283870967741936,0.8600496277915632,0.8699692780337942,"[[804, 281], [1, 929]]"
0.55,8,sqrt,60,400,default,0.5,0.6282258064516129,0.8600496277915632,0.8699692780337942,"[[804, 281], [1, 929]]"
